路線編號,路線,路線名稱,站序,中文站點名,去回
33,33,文修停車場 - 高鐵臺中站,9,河南崇義街口,去程
33,33,文修停車場 - 高鐵臺中站,10,河南青海路口,去程
33,33,文修停車場 - 高鐵臺中站,11,新光/遠百(專用道),去程
33,33,文修停車場 - 高鐵臺中站,12,文心四川路口,去程
33,33,文修停車場 - 高鐵臺中站,13,文心青海路口,去程
33,33,文修停車場 - 高鐵臺中站,14,文心西屯路口,去程
33,33,文修停車場 - 高鐵臺中站,15,捷運文心櫻花站(文心路),去程
33,33,文修停車場 - 高鐵臺中站,16,文心甘肅路口,去程
33,33,文修停車場 - 高鐵臺中站,17,捷運文華高中站(文心路),去程
33,33,文修停車場 - 高鐵臺中站,18,文心河南路口,去程
33,33,文修停車場 - 高鐵臺中站,19,重慶國小,去程
33,33,文修停車場 - 高鐵臺中站,20,臺灣日報,去程
33,33,文修停車場 - 高鐵臺中站,21,文心陝西路口,去程
33,33,文修停車場 - 高鐵臺中站,22,捷運文心中清站(文心路),去程
33,33,文修停車場 - 高鐵臺中站,23,捷運文心中清站(中清路),去程
33,33,文修停車場 - 高鐵臺中站,24,天津路商圈,去程
33,33,文修停車場 - 高鐵臺中站,25,曉明女中(中清路),去程
33,33,文修停車場 - 高鐵臺中站,26,中清漢口路口,去程
33,33,文修停車場 - 高鐵臺中站,27,大道公廟(進化北路),去程
33,33,文修停車場 - 高鐵臺中站,28,衛道新世界,去程
33,33,文修停車場 - 高鐵臺中站,29,進化北永興街口,去程
33,33,文修停車場 - 高鐵臺中站,30,頂厝里,去程
33,33,文修停車場 - 高鐵臺中站,31,稅務新村,去程
33,33,文修停車場 - 高鐵臺中站,32,北屯市場,去程
33,33,文修停車場 - 高鐵臺中站,33,進化天祥街口,去程
33,33,文修停車場 - 高鐵臺中站,34,進化國瑞街口,去程
33,33,文修停車場 - 高鐵臺中站,35,進化興進路口,去程
33,33,文修停車場 - 高鐵臺中站,36,進化力行路口,去程
33,33,文修停車場 - 高鐵臺中站,37,合作市場,去程
33,33,文修停車場 - 高鐵臺中站,38,進德國小,去程
33,33,文修停車場 - 高鐵臺中站,39,中國醫東區分院,去程
33,33,文修停車場 - 高鐵臺中站,40,自由進德路口,去程
33,33,文修停車場 - 高鐵臺中站,41,自由富台東街口,去程
33,33,文修停車場 - 高鐵臺中站,42,立體停車場(自由路),去程
33,33,文修停車場 - 高鐵臺中站,43,干城站,去程
33,33,文修停車場 - 高鐵臺中站,44,臺中車站(臺灣大道),去程
33,33,文修停車場 - 高鐵臺中站,45,臺中酒廠(復興路),去程
33,33,文修停車場 - 高鐵臺中站,46,文化部文化資產園區,去程
33,33,文修停車場 - 高鐵臺中站,47,林祖厝,去程
33,33,文修停車場 - 高鐵臺中站,48,醒修宮,去程
33,33,文修停車場 - 高鐵臺中站,49,恩光堂,去程
33,33,文修停車場 - 高鐵臺中站,50,國光國小,去程
33,33,文修停車場 - 高鐵臺中站,51,中興大學(興大路),去程
33,33,文修停車場 - 高鐵臺中站,52,美村五權南路口,去程
33,33,文修停車場 - 高鐵臺中站,53,信義國小(美村路),去程
33,33,文修停車場 - 高鐵臺中站,54,美村南忠明南路口,去程
33,33,文修停車場 - 高鐵臺中站,55,南和里,去程
33,33,文修停車場 - 高鐵臺中站,56,僑泰中學(美村南路),去程
33,33,文修停車場 - 高鐵臺中站,57,工學一街口,去程
33,33,文修停車場 - 高鐵臺中站,58,臺中高工(高工路),去程
33,33,文修停車場 - 高鐵臺中站,59,高工文心南路口,去程
33,33,文修停車場 - 高鐵臺中站,60,復興大慶街口,去程
33,33,文修停車場 - 高鐵臺中站,61,勤工派出所,去程
33,33,文修停車場 - 高鐵臺中站,62,復興環中路口,去程
33,33,文修停車場 - 高鐵臺中站,63,樹仔腳,去程
33,33,文修停車場 - 高鐵臺中站,64,九張犁,去程
33,33,文修停車場 - 高鐵臺中站,65,明道花園城,去程
33,33,文修停車場 - 高鐵臺中站,66,明道中學,去程
33,33,文修停車場 - 高鐵臺中站,67,烏日橋,去程
33,33,文修停車場 - 高鐵臺中站,68,五光新興路口,去程
33,33,文修停車場 - 高鐵臺中站,69,五光公園三街口,去程
33,33,文修停車場 - 高鐵臺中站,70,公園五光路口,去程
33,33,文修停車場 - 高鐵臺中站,71,公園光日路口,去程
33,33,文修停車場 - 高鐵臺中站,72,烏日區公所(新興路),去程
33,33,文修停車場 - 高鐵臺中站,73,烏日(新興路),去程
33,33,文修停車場 - 高鐵臺中站,74,烏日國中(新興路),去程
33,33,文修停車場 - 高鐵臺中站,75,高鐵臺中站(第18月台),去程
33,33,文修停車場 - 高鐵臺中站,1,高鐵臺中站(第18月台),回程
33,33,文修停車場 - 高鐵臺中站,2,烏日國中(新興路),回程
33,33,文修停車場 - 高鐵臺中站,3,烏日(新興路),回程
33,33,文修停車場 - 高鐵臺中站,4,烏日區公所(新興路),回程
33,33,文修停車場 - 高鐵臺中站,5,公園光日路口,回程
33,33,文修停車場 - 高鐵臺中站,6,公園五光路口,回程
33,33,文修停車場 - 高鐵臺中站,7,五光公園三街口,回程
33,33,文修停車場 - 高鐵臺中站,8,新興五光路口,回程
33,33,文修停車場 - 高鐵臺中站,9,烏日橋,回程
33,33,文修停車場 - 高鐵臺中站,10,明道中學,回程
33,33,文修停車場 - 高鐵臺中站,11,明道花園城,回程
33,33,文修停車場 - 高鐵臺中站,12,九張犁,回程
33,33,文修停車場 - 高鐵臺中站,13,樹仔腳,回程
33,33,文修停車場 - 高鐵臺中站,14,復興環中路口,回程
33,33,文修停車場 - 高鐵臺中站,15,勤工派出所,回程
33,33,文修停車場 - 高鐵臺中站,16,復興大慶街口,回程
33,33,文修停車場 - 高鐵臺中站,17,文心南大慶街口,回程
33,33,文修停車場 - 高鐵臺中站,18,高工文心南路口,回程
33,33,文修停車場 - 高鐵臺中站,19,臺中高工(高工路),回程
33,33,文修停車場 - 高鐵臺中站,20,工學一街口,回程
33,33,文修停車場 - 高鐵臺中站,21,僑泰中學(美村南路),回程
33,33,文修停車場 - 高鐵臺中站,22,南和里,回程
33,33,文修停車場 - 高鐵臺中站,23,美村南忠明南路口,回程
33,33,文修停車場 - 高鐵臺中站,24,信義國小(美村路),回程
33,33,文修停車場 - 高鐵臺中站,25,美村五權南路口,回程
33,33,文修停車場 - 高鐵臺中站,26,中興大學(興大路),回程
33,33,文修停車場 - 高鐵臺中站,27,國光國小,回程
33,33,文修停車場 - 高鐵臺中站,28,恩光堂,回程
33,33,文修停車場 - 高鐵臺中站,29,醒修宮,回程
33,33,文修停車場 - 高鐵臺中站,30,林祖厝,回程
33,33,文修停車場 - 高鐵臺中站,31,文化部文化資產園區,回程
33,33,文修停車場 - 高鐵臺中站,32,臺中酒廠(復興路),回程
33,33,文修停車場 - 高鐵臺中站,33,臺中車站(民族路口),回程
33,33,文修停車場 - 高鐵臺中站,34,干城站,回程
33,33,文修停車場 - 高鐵臺中站,35,立體停車場(自由路),回程
33,33,文修停車場 - 高鐵臺中站,36,自由富台東街口,回程
33,33,文修停車場 - 高鐵臺中站,37,自由進德路口,回程
33,33,文修停車場 - 高鐵臺中站,38,中國醫東區分院,回程
33,33,文修停車場 - 高鐵臺中站,39,進德國小,回程
33,33,文修停車場 - 高鐵臺中站,40,合作市場,回程
33,33,文修停車場 - 高鐵臺中站,41,進化力行路口,回程
33,33,文修停車場 - 高鐵臺中站,42,進化興進路口,回程
33,33,文修停車場 - 高鐵臺中站,43,進化國瑞街口,回程
33,33,文修停車場 - 高鐵臺中站,44,進化天祥街口,回程
33,33,文修停車場 - 高鐵臺中站,45,北屯國小(進化北路),回程
33,33,文修停車場 - 高鐵臺中站,46,北屯市場,回程
33,33,文修停車場 - 高鐵臺中站,47,稅務新村,回程
33,33,文修停車場 - 高鐵臺中站,48,頂厝里,回程
33,33,文修停車場 - 高鐵臺中站,49,進化北永興街口,回程
33,33,文修停車場 - 高鐵臺中站,50,衛道新世界,回程
33,33,文修停車場 - 高鐵臺中站,51,大道公廟(進化北路),回程
33,33,文修停車場 - 高鐵臺中站,52,中清太原路口,回程
33,33,文修停車場 - 高鐵臺中站,53,中清漢口路口,回程
33,33,文修停車場 - 高鐵臺中站,54,曉明女中(中清路),回程
33,33,文修停車場 - 高鐵臺中站,55,天津路商圈,回程
33,33,文修停車場 - 高鐵臺中站,56,捷運文心中清站(中清路),回程
33,33,文修停車場 - 高鐵臺中站,57,捷運文心中清站(文心路),回程
33,33,文修停車場 - 高鐵臺中站,58,文心陝西路口,回程
33,33,文修停車場 - 高鐵臺中站,59,臺灣日報,回程
33,33,文修停車場 - 高鐵臺中站,60,重慶國小,回程
33,33,文修停車場 - 高鐵臺中站,61,文心河南路口,回程
33,33,文修停車場 - 高鐵臺中站,62,捷運文華高中站(文心路),回程
33,33,文修停車場 - 高鐵臺中站,63,文心甘肅路口,回程
33,33,文修停車場 - 高鐵臺中站,64,捷運文心櫻花站(文心路),回程
33,33,文修停車場 - 高鐵臺中站,65,文心青海路口,回程
33,33,文修停車場 - 高鐵臺中站,66,文心四川路口,回程
33,33,文修停車場 - 高鐵臺中站,67,臺中市政府,回程
33,33,文修停車場 - 高鐵臺中站,68,新光三越,回程
33,33,文修停車場 - 高鐵臺中站,69,教師新村,回程
33,33,文修停車場 - 高鐵臺中站,70,河南臺灣大道口,回程
33,33,文修停車場 - 高鐵臺中站,71,河南青海路口,回程
33,33,文修停車場 - 高鐵臺中站,72,河南崇義街口,回程
33,33,文修停車場 - 高鐵臺中站,73,福星停車場,回程
33,33,文修停車場 - 高鐵臺中站,74,逢甲大學(福星路),回程
33,33,文修停車場 - 高鐵臺中站,75,福星西安街口,回程
33,33,文修停車場 - 高鐵臺中站,76,漢翔公司(星享道),回程
33,33,文修停車場 - 高鐵臺中站,77,僑光科技大學,回程
33,33,文修停車場 - 高鐵臺中站,78,福星北西苑路口,回程
33,33,文修停車場 - 高鐵臺中站,79,西苑高中,回程
33,33,文修停車場 - 高鐵臺中站,80,文修停車場,回程
35,35,南區公所 - 文修停車場,1,南區公所,去程
35,35,南區公所 - 文修停車場,2,臺中高工(工學六街),去程
35,35,南區公所 - 文修停車場,3,臺中高工(高工路),去程
35,35,南區公所 - 文修停車場,4,工學一街口,去程
35,35,南區公所 - 文修停車場,5,僑泰中學(高工路),去程
35,35,南區公所 - 文修停車場,6,下橋仔,去程
35,35,南區公所 - 文修停車場,7,永和國宅,去程
35,35,南區公所 - 文修停車場,8,五權南忠明南路口,去程
35,35,南區公所 - 文修停車場,9,平和里,去程
35,35,南區公所 - 文修停車場,10,信義國小(五權南路),去程
35,35,南區公所 - 文修停車場,11,永和社區,去程
35,35,南區公所 - 文修停車場,12,五權南永和街口,去程
35,35,南區公所 - 文修停車場,13,公共資訊圖書館(建成路),去程
35,35,南區公所 - 文修停車場,14,建成學府路口,去程
35,35,南區公所 - 文修停車場,15,中興大學(興大路),去程
35,35,南區公所 - 文修停車場,16,興大郵局,去程
35,35,南區公所 - 文修停車場,17,興大二村,去程
35,35,南區公所 - 文修停車場,18,明德高中(南門路),去程
35,35,南區公所 - 文修停車場,19,南門仔,去程
35,35,南區公所 - 文修停車場,20,興大附農(臺中路),去程
35,35,南區公所 - 文修停車場,21,臺中國小(臺中路),去程
35,35,南區公所 - 文修停車場,22,第三市場,去程
35,35,南區公所 - 文修停車場,23,臺中車站(民族路口),去程
35,35,南區公所 - 文修停車場,24,臺中車站(D月台),去程
35,35,南區公所 - 文修停車場,25,干城站,去程
35,35,南區公所 - 文修停車場,26,臺中公園(雙十路),去程
35,35,南區公所 - 文修停車場,27,中興堂,去程
35,35,南區公所 - 文修停車場,28,國立臺中科技大學,去程
35,35,南區公所 - 文修停車場,29,中友百貨,去程
35,35,南區公所 - 文修停車場,30,五權學士路口,去程
35,35,南區公所 - 文修停車場,31,中山堂,去程
35,35,南區公所 - 文修停車場,32,中國醫藥大學,去程
35,35,南區公所 - 文修停車場,33,健行學士路口,去程
35,35,南區公所 - 文修停車場,34,健行尚德街口,去程
35,35,南區公所 - 文修停車場,35,健行國小,去程
35,35,南區公所 - 文修停車場,36,健行民權路口,去程
35,35,南區公所 - 文修停車場,37,植物園(健行路),去程
35,35,南區公所 - 文修停車場,38,西屯健行路口,去程
35,35,南區公所 - 文修停車場,39,西屯忠明路口,去程
35,35,南區公所 - 文修停車場,40,西屯太原路口,去程
35,35,南區公所 - 文修停車場,41,頂何厝(西屯路),去程
35,35,南區公所 - 文修停車場,42,華港新城,去程
35,35,南區公所 - 文修停車場,43,何厝(西屯路),去程
35,35,南區公所 - 文修停車場,44,勤美社區,去程
35,35,南區公所 - 文修停車場,45,西屯文心路口,去程
35,35,南區公所 - 文修停車場,46,捷運文心櫻花站(西屯路),去程
35,35,南區公所 - 文修停車場,47,惠民公園,去程
35,35,南區公所 - 文修停車場,48,西屯惠中路口,去程
35,35,南區公所 - 文修停車場,49,上石里,去程
35,35,南區公所 - 文修停車場,50,西屯上石路口,去程
35,35,南區公所 - 文修停車場,51,西屯河南路口,去程
35,35,南區公所 - 文修停車場,52,頂湳仔(西屯路),去程
35,35,南區公所 - 文修停車場,53,下湳仔(西屯路),去程
35,35,南區公所 - 文修停車場,54,大漁池,去程
35,35,南區公所 - 文修停車場,55,逢甲大學(逢甲路),去程
35,35,南區公所 - 文修停車場,56,逢甲大學(福星路),去程
35,35,南區公所 - 文修停車場,57,福星西安街口,去程
35,35,南區公所 - 文修停車場,58,漢翔公司(星享道),去程
35,35,南區公所 - 文修停車場,59,僑光科技大學,去程
